"","ec5_parent_uuid.tree","ec5_parent_uuid","ec5_uuid","created_at.stem","uploaded_at.stem","title.stem","Stem_number","Stem_distance","Angle_to_base","Angle_to_canopy","Stem_girth","created_at.tree","uploaded_at.tree","title.tree","Quarter","Distance_SamplePoint","Tree_Sp","Tag","lat_GPS_Location_tree","long_GPS_Location_tree","accuracy_GPS_Location_tree","UTM_Northing_GPS_Location_tree","UTM_Easting_GPS_Location_tree","UTM_Zone_GPS_Location_tree","Picture_ID","created_at","uploaded_at","title","Group","Date","Woodland","Transect","Sampling_point","lat_Point_GPS","long_Point_GPS","accuracy_Point_GPS","UTM_Northing_Point_GPS","UTM_Easting_Point_GPS","UTM_Zone_Point_GPS","Precentage_cover","Species_number","Max_height","Dominant_sp","Quadrat_photo"
"356","d282e5f5-39d9-4753-b871-9b9f83bac727","d2b48375-f80e-42dd-b327-5fe886b53c41","da3c4ff0-f3fd-4377-8dce-52896a75f821","2025-10-06T14:28:01.000Z","2025-10-06T15:36:00.000Z",1,1,13.2,2,66,140,"2025-10-06T14:27:04.000Z","2025-10-06T15:35:59.000Z","QII","QII",13.2,"Quercus petraea (Sessile Oak)",NA,51.412728,-0.651822,10,5698339,663294,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d2b48375-f80e-42dd-b327-5fe886b53c41_1759760801.jpg","2025-10-06T13:38:33.000Z","2025-10-06T15:35:47.000Z","2 T2 P5","2","06/10/2025","Mann's Copse","T2","P5",51.4128,-0.651627,4,5698348,663307,"30U",60,3,14,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d282e5f5-39d9-4753-b871-9b9f83bac727_1759757910.jpg"
"357","d282e5f5-39d9-4753-b871-9b9f83bac727","13654beb-6a25-4247-9786-c253e96a5618","134547db-0c9a-4f00-84a7-86664dbedf9a","2025-10-06T14:23:06.000Z","2025-10-06T15:35:55.000Z",4,4,12,12,42,35,"2025-10-06T14:20:52.000Z","2025-10-06T15:35:49.000Z","QI","QI",4,"Betula pendula (Silver Birch)",NA,51.412841,-0.651655,5,5698352,663305,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=13654beb-6a25-4247-9786-c253e96a5618_1759760447.jpg","2025-10-06T13:38:33.000Z","2025-10-06T15:35:47.000Z","2 T2 P5","2","06/10/2025","Mann's Copse","T2","P5",51.4128,-0.651627,4,5698348,663307,"30U",60,3,14,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d282e5f5-39d9-4753-b871-9b9f83bac727_1759757910.jpg"
"358","d282e5f5-39d9-4753-b871-9b9f83bac727","1e0b177c-fae0-4ec8-a1a7-dc2d8418e105","13a35834-e51a-4eda-8031-c13451dec2df","2025-10-06T14:29:20.000Z","2025-10-06T15:36:03.000Z",1,1,12.7,3,65,127,"2025-10-06T14:28:36.000Z","2025-10-06T15:36:02.000Z","QIII","QIII",12.7,"Quercus petraea (Sessile Oak)",NA,51.412793,-0.651835,4,5698346,663293,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=1e0b177c-fae0-4ec8-a1a7-dc2d8418e105_1759760914.jpg","2025-10-06T13:38:33.000Z","2025-10-06T15:35:47.000Z","2 T2 P5","2","06/10/2025","Mann's Copse","T2","P5",51.4128,-0.651627,4,5698348,663307,"30U",60,3,14,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d282e5f5-39d9-4753-b871-9b9f83bac727_1759757910.jpg"
"359","d282e5f5-39d9-4753-b871-9b9f83bac727","13654beb-6a25-4247-9786-c253e96a5618","5478e48a-c2a0-491c-9b2e-b75b9808d1c6","2025-10-06T14:21:21.000Z","2025-10-06T15:35:50.000Z",1,1,12,12,42,32,"2025-10-06T14:20:52.000Z","2025-10-06T15:35:49.000Z","QI","QI",4,"Betula pendula (Silver Birch)",NA,51.412841,-0.651655,5,5698352,663305,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=13654beb-6a25-4247-9786-c253e96a5618_1759760447.jpg","2025-10-06T13:38:33.000Z","2025-10-06T15:35:47.000Z","2 T2 P5","2","06/10/2025","Mann's Copse","T2","P5",51.4128,-0.651627,4,5698348,663307,"30U",60,3,14,"Moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d282e5f5-39d9-4753-b871-9b9f83bac727_1759757910.jpg"
"360","d6534418-7cf7-4fce-9a00-39dbb1883609","baf57346-c3bf-4d9a-90b2-622a37f6f511","1d901a68-1f38-4e69-97aa-4c4e4d356ea4","2025-10-06T15:03:56.000Z","2025-10-06T16:42:41.000Z",1,1,10,13,33,33,"2025-10-06T15:03:17.000Z","2025-10-06T16:42:39.000Z","QI","QI",7.9,"Acer pseudoplatanus (Sycamore)",NA,51.41093,-0.651641,4,5698140,663313,"30U","","2025-10-06T15:01:23.000Z","2025-10-06T16:42:38.000Z","4 T2 P3","4","06/10/2025","Gunnes's Thicket","T2","P3",51.410951,-0.651729,5,5698142,663307,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d6534418-7cf7-4fce-9a00-39dbb1883609_1759762865.jpg"
"361","d6534418-7cf7-4fce-9a00-39dbb1883609","3f6faad2-1eee-432a-a312-5f102110bc87","9b3c8450-ab97-4197-9ef7-c503399a1edb","2025-10-06T15:08:21.000Z","2025-10-06T16:42:47.000Z",1,1,10,7,40,40,"2025-10-06T15:07:26.000Z","2025-10-06T16:42:46.000Z","QIII","QIII",4,"Acer pseudoplatanus (Sycamore)",NA,51.410918,-0.651664,8,5698138,663311,"30U","","2025-10-06T15:01:23.000Z","2025-10-06T16:42:38.000Z","4 T2 P3","4","06/10/2025","Gunnes's Thicket","T2","P3",51.410951,-0.651729,5,5698142,663307,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d6534418-7cf7-4fce-9a00-39dbb1883609_1759762865.jpg"
"362","d6534418-7cf7-4fce-9a00-39dbb1883609","ec7787d3-134b-436f-9d2d-e438fcfc55f5","1dc30449-0f5b-41f9-91b0-a3b9de4c39a4","2025-10-06T15:09:58.000Z","2025-10-06T16:42:51.000Z",1,1,15,3,77,227,"2025-10-06T15:09:10.000Z","2025-10-06T16:42:49.000Z","QIV","QIV",3.9,"Quercus robur (Pedunculated Oak)",NA,51.410872,-0.651718,10,5698133,663308,"30U","","2025-10-06T15:01:23.000Z","2025-10-06T16:42:38.000Z","4 T2 P3","4","06/10/2025","Gunnes's Thicket","T2","P3",51.410951,-0.651729,5,5698142,663307,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d6534418-7cf7-4fce-9a00-39dbb1883609_1759762865.jpg"
"363","d6534418-7cf7-4fce-9a00-39dbb1883609","79746716-a072-4ef7-86b8-a8a6a49302ed","4e39d588-b688-49a8-bc83-70572a50fd47","2025-10-06T15:06:08.000Z","2025-10-06T16:42:44.000Z",1,1,10,5,64,148,"2025-10-06T15:05:17.000Z","2025-10-06T16:42:43.000Z","QII","QII",4.6,"",665,51.411005,-0.65173,14,5698148,663307,"30U","","2025-10-06T15:01:23.000Z","2025-10-06T16:42:38.000Z","4 T2 P3","4","06/10/2025","Gunnes's Thicket","T2","P3",51.410951,-0.651729,5,5698142,663307,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=d6534418-7cf7-4fce-9a00-39dbb1883609_1759762865.jpg"
"364","da1d4f84-a7ba-49de-98c0-ae585a707c63","969599fd-ede4-4da4-8ff4-c83d6d3d0d2d","4fb60b41-cb7b-4f9e-95ef-d273d5d03a57","2025-10-06T14:21:17.000Z","2025-10-06T16:39:48.000Z",1,1,10,8,59,126,"2025-10-06T14:20:44.000Z","2025-10-06T16:39:46.000Z","QIII","QIII",7.7,"Fagus sylvatica (Beech)",NA,51.412367,-0.649265,5,5698305,663473,"30U","","2025-10-06T14:15:25.000Z","2025-10-06T16:39:36.000Z","8 T1 P5","8","06/10/2025","Gunnes's Thicket","T1","P5",51.412407,-0.649219,6,5698309,663476,"30U",15,3,16,"greater stitchwort","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da1d4f84-a7ba-49de-98c0-ae585a707c63_1759760115.jpg"
"365","da1d4f84-a7ba-49de-98c0-ae585a707c63","eae50050-12b1-4379-8abf-6c761728a578","d4d63b43-796a-4ce6-8ef0-0f0e761d97e0","2025-10-06T14:24:09.000Z","2025-10-06T16:39:53.000Z",1,1,10,11,65,168,"2025-10-06T14:22:48.000Z","2025-10-06T16:39:51.000Z","QIV","QIV",7.47,"Betula pendula (Silver Birch)",NA,51.412409,-0.64934,14,5698309,663468,"30U","","2025-10-06T14:15:25.000Z","2025-10-06T16:39:36.000Z","8 T1 P5","8","06/10/2025","Gunnes's Thicket","T1","P5",51.412407,-0.649219,6,5698309,663476,"30U",15,3,16,"greater stitchwort","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da1d4f84-a7ba-49de-98c0-ae585a707c63_1759760115.jpg"
"366","da1d4f84-a7ba-49de-98c0-ae585a707c63","b271c862-1aac-47a2-b68e-5ed1de9f7306","30bc7801-7e21-4ff7-a4a0-60d4ecaa769a","2025-10-06T14:19:55.000Z","2025-10-06T16:39:44.000Z",1,1,10,7,36,45,"2025-10-06T14:18:40.000Z","2025-10-06T16:39:42.000Z","QII","QII",7.96,"Betula pendula (Silver Birch)",NA,51.412327,-0.64911,16,5698301,663484,"30U","","2025-10-06T14:15:25.000Z","2025-10-06T16:39:36.000Z","8 T1 P5","8","06/10/2025","Gunnes's Thicket","T1","P5",51.412407,-0.649219,6,5698309,663476,"30U",15,3,16,"greater stitchwort","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da1d4f84-a7ba-49de-98c0-ae585a707c63_1759760115.jpg"
"367","da1d4f84-a7ba-49de-98c0-ae585a707c63","329f077d-4ecf-40f6-adc5-005947c0838f","31b2df35-6493-4a3f-baa5-da30ab9207f8","2025-10-06T14:16:46.000Z","2025-10-06T16:39:39.000Z",1,1,10,10,62,157,"2025-10-06T14:16:21.000Z","2025-10-06T16:39:37.000Z","QI","QI",3.22,"Quercus robur (Pedunculated Oak)",4074,51.41236,-0.649234,5,5698304,663475,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=329f077d-4ecf-40f6-adc5-005947c0838f_1759760178.jpg","2025-10-06T14:15:25.000Z","2025-10-06T16:39:36.000Z","8 T1 P5","8","06/10/2025","Gunnes's Thicket","T1","P5",51.412407,-0.649219,6,5698309,663476,"30U",15,3,16,"greater stitchwort","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=da1d4f84-a7ba-49de-98c0-ae585a707c63_1759760115.jpg"
"368","dc657bce-6f69-496d-ba03-6b07835d3820","2e6fcefc-cac9-4fc3-a000-faba0742d4f6","41b279a3-2039-4efb-85e3-c4d794ed09c4","2025-10-06T15:31:33.000Z","2025-10-06T16:31:23.000Z",1,1,10,4,71,100,"2025-10-06T15:30:25.000Z","2025-10-06T16:31:21.000Z","QII","QII",1.5,"Fagus sylvatica (Beech)",NA,51.414625,-0.643462,6,5698569,663868,"30U","","2025-10-06T15:26:36.000Z","2025-10-06T16:31:17.000Z","3 T2 P2","3","06/10/2025","Nash's Copse","T2","P2",51.414543,-0.643441,7,5698560,663870,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=dc657bce-6f69-496d-ba03-6b07835d3820_1759764389.jpg"
"369","dc657bce-6f69-496d-ba03-6b07835d3820","33a11f16-c86a-40bb-91c5-ecd96900481c","965b6396-c02b-4eb1-a00b-1eb9b2223c79","2025-10-06T15:33:37.000Z","2025-10-06T16:31:26.000Z",1,1,10,6,79,158,"2025-10-06T15:32:59.000Z","2025-10-06T16:31:25.000Z","QIII","QIII",6.4,"Acer pseudoplatanus (Sycamore)",NA,51.414551,-0.643339,4,5698561,663877,"30U","","2025-10-06T15:26:36.000Z","2025-10-06T16:31:17.000Z","3 T2 P2","3","06/10/2025","Nash's Copse","T2","P2",51.414543,-0.643441,7,5698560,663870,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=dc657bce-6f69-496d-ba03-6b07835d3820_1759764389.jpg"
"370","dc657bce-6f69-496d-ba03-6b07835d3820","b2aa948a-fe9c-4f4c-a678-b57226cc5027","500d652e-b821-4546-8b5e-95990a2e887f","2025-10-06T15:29:05.000Z","2025-10-06T16:31:19.000Z",1,1,10,3,54,35,"2025-10-06T15:28:14.000Z","2025-10-06T16:31:18.000Z","QI","QI",2.7,"Betula pendula (Silver Birch)",NA,51.414618,-0.64352,18,5698568,663864,"30U","","2025-10-06T15:26:36.000Z","2025-10-06T16:31:17.000Z","3 T2 P2","3","06/10/2025","Nash's Copse","T2","P2",51.414543,-0.643441,7,5698560,663870,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=dc657bce-6f69-496d-ba03-6b07835d3820_1759764389.jpg"
"371","dc657bce-6f69-496d-ba03-6b07835d3820","e399646f-8f20-4844-a54d-8830d3c17394","ac44f2ac-4349-4d2e-89da-0b685eed5404","2025-10-06T15:35:18.000Z","2025-10-06T16:31:29.000Z",1,1,10,4,66,44,"2025-10-06T15:34:15.000Z","2025-10-06T16:31:28.000Z","QIV","QIV",4.4,"Fagus sylvatica (Beech)",NA,51.414536,-0.643393,8,5698559,663874,"30U","","2025-10-06T15:26:36.000Z","2025-10-06T16:31:17.000Z","3 T2 P2","3","06/10/2025","Nash's Copse","T2","P2",51.414543,-0.643441,7,5698560,663870,"30U",0,0,0,"N/A","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=dc657bce-6f69-496d-ba03-6b07835d3820_1759764389.jpg"
"372","de17cf19-49ea-40ba-b587-c575672e6130","c52c0ee5-e333-4be6-9445-7908c5a354c2","a1b5a4c8-7bbf-429b-a946-be41188607f7","2025-10-06T13:38:40.000Z","2025-10-06T13:39:57.000Z",1,1,14,12,50,180,"2025-10-06T13:37:10.000Z","2025-10-06T13:39:55.000Z","QII","QII",13.1,"Quercus robur (Pedunculated Oak)",265,51.415214,-0.647535,22,5698625,663583,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c52c0ee5-e333-4be6-9445-7908c5a354c2_1759757821.jpg","2025-10-06T13:24:03.000Z","2025-10-06T13:39:41.000Z","9 T1 P2","9","06/10/2025","Cheapside Field","T1","P2",51.415224,-0.647669,28,5698626,663574,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de17cf19-49ea-40ba-b587-c575672e6130_1759757039.jpg"
"373","de17cf19-49ea-40ba-b587-c575672e6130","332f7ee8-8d04-4e50-82df-ff2fd17d99d9","c931cfb0-9516-4b0c-b0bd-1a26691aee6f","2025-10-06T13:35:14.000Z","2025-10-06T13:39:53.000Z",1,1,14.5,13,45,84,"2025-10-06T13:33:54.000Z","2025-10-06T13:39:51.000Z","QIII","QIII",11.6,"Quercus robur (Pedunculated Oak)",267,51.415151,-0.647538,30,5698618,663583,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=332f7ee8-8d04-4e50-82df-ff2fd17d99d9_1759757630.jpg","2025-10-06T13:24:03.000Z","2025-10-06T13:39:41.000Z","9 T1 P2","9","06/10/2025","Cheapside Field","T1","P2",51.415224,-0.647669,28,5698626,663574,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de17cf19-49ea-40ba-b587-c575672e6130_1759757039.jpg"
"374","de17cf19-49ea-40ba-b587-c575672e6130","b8b95b6e-9b8f-4ef6-9f01-777fbf6e4cbe","6a70a268-0d49-4fc3-b945-5d43845a80a7","2025-10-06T13:29:52.000Z","2025-10-06T13:39:48.000Z",1,1,12,1,65,174,"2025-10-06T13:28:36.000Z","2025-10-06T13:39:47.000Z","QIV","QIV",5,"Betula pendula (Silver Birch)",NA,51.415162,-0.647611,8,5698619,663578,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b8b95b6e-9b8f-4ef6-9f01-777fbf6e4cbe_1759757252.jpg","2025-10-06T13:24:03.000Z","2025-10-06T13:39:41.000Z","9 T1 P2","9","06/10/2025","Cheapside Field","T1","P2",51.415224,-0.647669,28,5698626,663574,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de17cf19-49ea-40ba-b587-c575672e6130_1759757039.jpg"
"375","de17cf19-49ea-40ba-b587-c575672e6130","c4c7a020-8c28-4428-955a-c5575d8f7dfe","f1114ab9-20a0-4706-ae8a-106a96c96727","2025-10-06T13:26:12.000Z","2025-10-06T13:39:44.000Z",1,1,6.2,3,52,87,"2025-10-06T13:25:31.000Z","2025-10-06T13:39:42.000Z","QI","QI",6.2,"Quercus robur (Pedunculated Oak)",4923,51.415223,-0.647601,30,5698626,663579,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=c4c7a020-8c28-4428-955a-c5575d8f7dfe_1759757127.jpg","2025-10-06T13:24:03.000Z","2025-10-06T13:39:41.000Z","9 T1 P2","9","06/10/2025","Cheapside Field","T1","P2",51.415224,-0.647669,28,5698626,663574,"30U",0,0,0,"","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de17cf19-49ea-40ba-b587-c575672e6130_1759757039.jpg"
"376","de1b79ec-8939-4a24-a99f-8a20d59ea511","76fb0cbd-e5bd-42dc-8d1f-7efd3bddfa03","f45e05cc-4ed4-44bd-aba3-3c79249c6ff8","2025-10-06T15:20:05.000Z","2025-10-06T16:31:11.000Z",1,1,10,62,8,53,"2025-10-06T15:19:38.000Z","2025-10-06T16:31:10.000Z","QIII","QIII",5.1,"Corylus avellana (Hazel)",NA,51.414433,-0.64319,8,5698548,663888,"30U","","2025-10-06T15:06:22.000Z","2025-10-06T16:31:01.000Z","3 T2 P1","3","06/10/2025","Nash's Copse","T2","P1",51.414494,-0.643161,16,5698555,663890,"30U",60,2,5,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de1b79ec-8939-4a24-a99f-8a20d59ea511_1759763148.jpg"
"377","de1b79ec-8939-4a24-a99f-8a20d59ea511","79703bcb-eb93-45e1-981b-c51c773ad9ff","22db285d-0c9b-44ea-91bf-03743aa8ffa5","2025-10-06T15:22:52.000Z","2025-10-06T16:31:14.000Z",2,2,10,8,21,52,"2025-10-06T15:22:05.000Z","2025-10-06T16:31:13.000Z","QIV","QIV",6.5,"Corylus avellana (Hazel)",NA,51.414426,-0.643242,17,5698547,663884,"30U","","2025-10-06T15:06:22.000Z","2025-10-06T16:31:01.000Z","3 T2 P1","3","06/10/2025","Nash's Copse","T2","P1",51.414494,-0.643161,16,5698555,663890,"30U",60,2,5,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de1b79ec-8939-4a24-a99f-8a20d59ea511_1759763148.jpg"
"378","de1b79ec-8939-4a24-a99f-8a20d59ea511","b3028eff-6692-4317-9fab-c4279f489308","a23e22cd-8164-45b2-8d32-a99b9a1d499c","2025-10-06T15:12:53.000Z","2025-10-06T16:31:04.000Z",3,3,10,3,79,150,"2025-10-06T15:11:39.000Z","2025-10-06T16:31:03.000Z","QI","QI",7.5,"Acer pseudoplatanus (Sycamore)",NA,51.41452,-0.643338,5,5698557,663877,"30U","","2025-10-06T15:06:22.000Z","2025-10-06T16:31:01.000Z","3 T2 P1","3","06/10/2025","Nash's Copse","T2","P1",51.414494,-0.643161,16,5698555,663890,"30U",60,2,5,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de1b79ec-8939-4a24-a99f-8a20d59ea511_1759763148.jpg"
"379","de1b79ec-8939-4a24-a99f-8a20d59ea511","d84703c2-f202-400b-ac37-69231666dfaf","6bb64354-4d9e-4476-8296-15b8320e7619","2025-10-06T15:18:40.000Z","2025-10-06T16:31:08.000Z",2,2,10,11,36,47,"2025-10-06T15:16:17.000Z","2025-10-06T16:31:06.000Z","QII","QII",6.4,"Corylus avellana (Hazel)",NA,51.414511,-0.643132,8,5698557,663892,"30U","","2025-10-06T15:06:22.000Z","2025-10-06T16:31:01.000Z","3 T2 P1","3","06/10/2025","Nash's Copse","T2","P1",51.414494,-0.643161,16,5698555,663890,"30U",60,2,5,"moss","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=de1b79ec-8939-4a24-a99f-8a20d59ea511_1759763148.jpg"
"380","e5427677-4e96-499e-906c-eb7ca22daf4a","b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236","5f57bd95-5324-492c-a4a3-b2cb2991a041","2025-10-06T15:28:24.000Z","2025-10-06T15:33:07.000Z",1,1,9,4,42,43,"2025-10-06T15:27:39.000Z","2025-10-06T15:33:06.000Z","QIII","QIII",4.7,"Quercus robur (Pedunculated Oak)",NA,51.415473,-0.648999,9,5698651,663480,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236_1759764455.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
"381","e5427677-4e96-499e-906c-eb7ca22daf4a","b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236","054358af-5a88-495e-bc5c-46d747556e27","2025-10-06T15:29:02.000Z","2025-10-06T15:33:12.000Z",3,3,9,4,42,44,"2025-10-06T15:27:39.000Z","2025-10-06T15:33:06.000Z","QIII","QIII",4.7,"Quercus robur (Pedunculated Oak)",NA,51.415473,-0.648999,9,5698651,663480,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236_1759764455.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
"382","e5427677-4e96-499e-906c-eb7ca22daf4a","bd12d057-0c55-4976-9e7e-b8dab050b077","cba64915-8d00-416c-9ccd-b2c24644e4bd","2025-10-06T15:11:06.000Z","2025-10-06T15:32:56.000Z",1,1,11.8,11,52,60,"2025-10-06T15:08:38.000Z","2025-10-06T15:32:55.000Z","QI","QI",3.8,"Quercus robur (Pedunculated Oak)",4579,51.415444,-0.648882,15,5698648,663489,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bd12d057-0c55-4976-9e7e-b8dab050b077_1759763290.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
"383","e5427677-4e96-499e-906c-eb7ca22daf4a","514e8e44-c8ed-452b-8ba6-83561c9abea2","33bc8086-e6ff-4aaf-bd96-5d7e95c5c43a","2025-10-06T15:31:48.000Z","2025-10-06T15:33:18.000Z",2,2,10,9,46,60,"2025-10-06T15:30:12.000Z","2025-10-06T15:33:14.000Z","QIV","QIV",10,"Quercus robur (Pedunculated Oak)",NA,51.415521,-0.648737,7,5698657,663499,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=514e8e44-c8ed-452b-8ba6-83561c9abea2_1759764608.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
"384","e5427677-4e96-499e-906c-eb7ca22daf4a","b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236","6d5b90e5-f81d-40ea-af30-52f4c6b2e24b","2025-10-06T15:28:42.000Z","2025-10-06T15:33:09.000Z",2,2,9,4,42,55,"2025-10-06T15:27:39.000Z","2025-10-06T15:33:06.000Z","QIII","QIII",4.7,"Quercus robur (Pedunculated Oak)",NA,51.415473,-0.648999,9,5698651,663480,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=b0f2fbd7-f4ed-4541-bf9e-9bf1356b6236_1759764455.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
"385","e5427677-4e96-499e-906c-eb7ca22daf4a","bd12d057-0c55-4976-9e7e-b8dab050b077","5328fb55-f35d-4eef-b13f-3f35850c0c05","2025-10-06T15:11:26.000Z","2025-10-06T15:32:59.000Z",2,2,11.8,11,52,185,"2025-10-06T15:08:38.000Z","2025-10-06T15:32:55.000Z","QI","QI",3.8,"Quercus robur (Pedunculated Oak)",4579,51.415444,-0.648882,15,5698648,663489,"30U","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=bd12d057-0c55-4976-9e7e-b8dab050b077_1759763290.jpg","2025-10-06T15:06:11.000Z","2025-10-06T15:32:53.000Z","9 T2 P1","9","06/10/2025","Cheapside Field","T2","P1",51.415573,-0.648871,8,5698662,663489,"30U",20,3,40,"Grass; bramble","https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=e5427677-4e96-499e-906c-eb7ca22daf4a_1759763086.jpg"
